Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
SIO,32.867,-117.257,NaN,20170522,2017-05-22T15:56:00Z,19.1,NaN,NaN,100.0,3.12,3.28,3.2,1.04,1.17,1.1,0.15,3.2,0.0,NaN,0.59,0.21,200.0,0.05,NaN,NaN,NaN,0.0,0.0,0.0,8761.0,27535.0,0.0,1252.0,1878.0,0.0,626.0,161456.0,80102.0,281610.0
SIO,32.867,-117.257,NaN,20170529,2017-05-29T16:19:00Z,14.7,NaN,NaN,100.0,8.93,8.5,8.71,3.74,3.09,3.42,0.51,3.2,0.0,NaN,0.54,1.7,200.0,0.83,NaN,NaN,NaN,0.0,0.0,0.0,0.0,7402.0,102144.0,198367.0,1480.0,0.0,0.0,987398.0,53293.0,1350084.0
SIO,32.867,-117.257,NaN,20170605,2017-06-05T16:23:00Z,18.0,NaN,NaN,100.0,1.76,1.77,1.77,0.89,0.89,0.89,0.16,1.1,0.0,NaN,1.14,0.21,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,2051.0,4103.0,7385.0,410.0,0.0,0.0,78767.0,27077.0,119793.0
SIO,32.867,-117.257,NaN,20170612,2017-06-12T16:11:00Z,18.5,NaN,NaN,100.0,2.24,2.4,2.32,0.9,0.87,0.88,0.29,3.0,0.0,NaN,0.71,0.49,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2872.0,4103.0,3693.0,1231.0,3692.0,18872.0,1231.0,42665.0,59485.0,137844.0
SIO,32.867,-117.257,NaN,20170619,2017-06-19T16:19:00Z,21.1,NaN,NaN,100.0,2.69,2.8,2.75,0.88,0.82,0.85,0.15,2.5,0.0,NaN,0.84,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,272.0,3534.0,5029.0,2039.0,1087.0,1495.0,544.0,136.0,16992.0,45673.0,76801.0
SIO,32.867,-117.257,NaN,20170626,2017-06-26T16:19:00Z,16.9,NaN,NaN,100.0,3.14,3.13,3.14,0.8,0.83,0.82,0.32,6.3,0.0,NaN,0.86,0.44,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,9923.0,2175.0,5437.0,4486.0,9379.0,816.0,0.0,26507.0,31944.0,90803.0
SIO,32.867,-117.257,NaN,20170703,2017-07-03T16:47:00Z,20.0,NaN,NaN,100.0,2.82,3.02,2.92,0.41,0.44,0.42,0.17,7.5,0.0,NaN,0.47,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,2504.0,21277.0,40678.0,6258.0,0.0,1252.0,1252.0,0.0,130793.0,88862.0,292876.0
SIO,32.867,-117.257,NaN,20170710,2017-07-10T16:15:00Z,22.4,NaN,NaN,100.0,1.59,1.57,1.58,0.4,0.44,0.42,0.0,4.5,0.0,NaN,0.63,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1252.0,14393.0,0.0,1878.0,4381.0,8135.0,129541.0,132669.0,292249.0
SIO,32.867,-117.257,NaN,20170717,2017-07-17T16:30:00Z,23.2,NaN,NaN,100.0,1.31,1.3,1.3,0.29,0.42,0.35,0.0,2.3,0.0,NaN,0.57,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,408.0,2039.0,10331.0,4078.0,1088.0,0.0,0.0,203353.0,33438.0,254735.0
SIO,32.867,-117.257,NaN,20170724,2017-07-24T16:19:00Z,23.8,NaN,NaN,100.0,2.03,2.05,2.04,0.57,0.61,0.59,0.0,1.9,0.0,NaN,0.55,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,4350.0,816.0,408.0,816.0,0.0,0.0,45808.0,19438.0,71636.0
SIO,32.867,-117.257,NaN,20170731,2017-07-31T16:25:00Z,23.7,NaN,NaN,100.0,2.76,3.08,2.92,1.13,1.51,1.32,0.0,1.3,0.0,NaN,0.68,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,7510.0,3129.0,0.0,1252.0,0.0,0.0,1028818.0,69463.0,1110172.0
SIO,32.867,-117.257,NaN,20170807,2017-08-07T16:13:00Z,21.8,NaN,NaN,100.0,2.42,2.43,2.43,0.86,0.8,0.83,0.11,2.1,0.0,NaN,0.49,0.22,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,16720.0,680.0,544.0,2311.0,0.0,0.0,258405.0,25690.0,304350.0
SIO,32.867,-117.257,NaN,20170814,2017-08-14T16:15:00Z,19.9,NaN,NaN,100.0,2.49,2.54,2.52,0.54,0.54,0.54,0.21,3.3,0.0,NaN,0.9,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,20389.0,1224.0,272.0,2991.0,0.0,0.0,74626.0,28682.0,128184.0
SIO,32.867,-117.257,NaN,20170821,2017-08-21T16:15:00Z,21.9,NaN,NaN,100.0,2.8,2.69,2.75,0.43,0.45,0.44,0.0,0.0,0.0,NaN,0.37,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,8761.0,3755.0,1252.0,10013.0,0.0,0.0,992521.0,37548.0,1053850.0
SIO,32.867,-117.257,NaN,20170828,2017-08-28T16:05:00Z,21.0,NaN,NaN,100.0,2.35,2.38,2.37,0.64,0.86,0.75,0.11,0.0,0.0,NaN,0.31,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,3216.0,4501.0,3215.0,1930.0,0.0,0.0,843428.0,46945.0,903235.0
SIO,32.867,-117.257,NaN,20170905,2017-09-05T16:19:00Z,22.5,NaN,NaN,100.0,1.71,1.75,1.73,0.39,0.34,0.36,0.0,1.2,0.0,NaN,0.42,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,408.0,3263.0,1088.0,0.0,952.0,0.0,0.0,344314.0,32350.0,382511.0
SIO,32.867,-117.257,NaN,20170911,2017-09-11T16:13:00Z,21.8,NaN,NaN,100.0,1.16,1.25,1.2,0.49,0.48,0.49,0.14,1.4,0.0,NaN,0.57,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,136.0,4350.0,816.0,0.0,272.0,0.0,0.0,21069.0,21613.0,48392.0
SIO,32.867,-117.257,NaN,20170918,2017-09-18T16:25:00Z,21.1,NaN,NaN,100.0,1.3,1.35,1.32,0.5,0.5,0.5,0.15,1.6,0.0,NaN,1.2,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,1223.0,2855.0,544.0,408.0,680.0,0.0,0.0,23788.0,23516.0,53150.0
SIO,32.867,-117.257,NaN,20170925,2017-09-25T16:19:00Z,19.8,NaN,NaN,100.0,1.26,1.19,1.22,0.55,0.51,0.53,0.14,2.1,0.0,NaN,0.62,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,680.0,5437.0,952.0,0.0,544.0,0.0,0.0,30312.0,23380.0,61441.0
SIO,32.867,-117.257,NaN,20171002,2017-10-02T16:16:00Z,20.2,NaN,NaN,100.0,0.76,0.8,0.78,0.31,0.33,0.32,0.14,2.1,0.0,NaN,1.09,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,272.0,0.0,1359.0,3127.0,544.0,272.0,0.0,136.0,30856.0,17399.0,53965.0
SIO,32.867,-117.257,NaN,20171009,2017-10-09T16:30:00Z,19.7,NaN,NaN,100.0,0.9,0.97,0.94,0.35,0.4,0.37,0.2,2.7,0.0,NaN,1.18,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,272.0,272.0,3670.0,12913.0,3262.0,272.0,0.0,952.0,42140.0,15224.0,78977.0
SIO,32.867,-117.257,NaN,20171016,2017-10-16T16:18:00Z,20.3,NaN,NaN,100.0,1.37,1.41,1.39,0.52,0.55,0.54,0.2,2.9,0.0,NaN,1.09,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,3263.0,3670.0,272.0,0.0,0.0,0.0,24740.0,14544.0,46489.0
SIO,32.867,-117.257,NaN,20171023,2017-10-23T16:19:00Z,18.9,NaN,NaN,100.0,1.97,2.03,2.0,0.94,0.88,0.91,0.26,3.7,0.0,NaN,0.56,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,410.0,2051.0,18462.0,10257.0,821.0,410.0,0.0,410.0,62767.0,41436.0,137024.0
SIO,32.867,-117.257,NaN,20171030,2017-10-30T16:09:00Z,19.4,NaN,NaN,100.0,1.44,1.54,1.49,0.53,0.48,0.5,0.14,2.5,0.0,NaN,1.27,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,544.0,2311.0,6524.0,544.0,1360.0,0.0,0.0,22429.0,18214.0,52062.0
SIO,32.867,-117.257,NaN,20171106,2017-11-06T18:13:00Z,18.1,NaN,NaN,100.0,1.98,1.96,1.97,0.52,0.65,0.59,0.31,3.4,0.0,NaN,0.54,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,821.0,410.0,18872.0,23795.0,1641.0,820.0,0.0,0.0,118152.0,43897.0,208408.0
SIO,32.867,-117.257,NaN,20171113,2017-11-13T18:34:00Z,17.3,NaN,NaN,100.0,1.5,1.6,1.55,0.9,0.79,0.85,0.32,3.4,0.0,NaN,0.75,0.22,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,7509.0,4381.0,0.0,1252.0,0.0,0.0,107012.0,42555.0,163335.0
SIO,32.867,-117.257,NaN,20171120,2017-11-20T18:15:00Z,15.7,NaN,NaN,100.0,2.45,2.35,2.4,0.81,0.88,0.85,0.42,4.8,0.0,NaN,0.32,0.75,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,626.0,10014.0,10639.0,1252.0,626.0,0.0,0.0,147688.0,63204.0,234049.0
SIO,32.867,-117.257,NaN,20171127,2017-11-27T18:16:00Z,17.1,NaN,NaN,100.0,1.84,1.79,1.82,0.65,0.73,0.69,0.33,2.8,0.0,NaN,0.56,0.23,200.0,0.0,NaN,NaN,NaN,0.0,0.0,626.0,626.0,7509.0,18774.0,7510.0,3755.0,0.0,0.0,133295.0,53193.0,225288.0
SIO,32.867,-117.257,NaN,20171204,2017-12-04T17:16:00Z,16.5,NaN,NaN,100.0,0.88,0.82,0.85,0.44,0.45,0.45,0.26,2.5,0.0,NaN,0.38,0.28,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,136.0,680.0,1903.0,0.0,408.0,0.0,0.0,39012.0,13457.0,55732.0
SIO,32.867,-117.257,NaN,20171211,2017-12-11T18:18:00Z,16.4,NaN,NaN,100.0,0.8,0.83,0.81,0.5,0.46,0.48,0.28,2.3,0.0,NaN,0.61,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,267.0,267.0,445.0,178.0,0.0,534.0,0.0,0.0,9090.0,7665.0,18446.0
SIO,32.867,-117.257,NaN,20171218,2017-12-18T18:16:00Z,16.4,NaN,NaN,100.0,0.65,0.69,0.67,0.36,0.35,0.36,0.42,2.3,0.0,NaN,0.63,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,178.0,801.0,1336.0,0.0,802.0,0.0,0.0,10872.0,9269.0,23258.0
SIO,32.867,-117.257,NaN,20171223,2017-12-23T18:09:00Z,15.6,NaN,NaN,100.0,1.24,1.22,1.23,0.48,0.54,0.51,0.25,2.5,0.0,NaN,0.44,0.23,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,408.0,1088.0,1495.0,0.0,1224.0,0.0,0.0,23380.0,36564.0,64159.0
SIO,32.867,-117.257,NaN,20180102,2018-01-02T18:19:00Z,16.3,NaN,NaN,100.0,0.68,0.65,0.67,0.37,0.39,0.38,0.3,2.5,0.0,NaN,0.54,0.23,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,816.0,1360.0,1903.0,0.0,544.0,0.0,0.0,23108.0,17262.0,44993.0
SIO,32.867,-117.257,NaN,20180108,2018-01-08T18:50:00Z,16.3,NaN,NaN,100.0,0.94,0.96,0.95,0.6,0.66,0.63,0.35,2.7,0.0,NaN,1.25,0.34,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,544.0,408.0,1767.0,2583.0,816.0,0.0,0.0,49887.0,14544.0,70549.0
SIO,32.867,-117.257,NaN,20180116,2018-01-16T18:35:00Z,16.3,NaN,NaN,100.0,0.89,0.86,0.88,0.59,0.58,0.58,0.32,3.1,0.0,NaN,0.92,0.49,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,821.0,1641.0,4103.0,0.0,410.0,0.0,0.0,88614.0,27897.0,123486.0
SIO,32.867,-117.257,NaN,20180122,2018-01-22T18:44:00Z,15.5,NaN,NaN,100.0,1.22,1.23,1.22,0.61,0.56,0.59,0.37,3.4,0.0,NaN,0.43,0.75,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,816.0,2719.0,680.0,0.0,816.0,0.0,0.0,31128.0,12640.0,48935.0
SIO,32.867,-117.257,NaN,20180129,2018-01-29T18:46:00Z,15.5,NaN,NaN,100.0,2.46,2.63,2.54,0.61,0.54,0.57,0.27,3.5,0.0,NaN,0.53,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,2503.0,11891.0,5006.0,3755.0,4381.0,0.0,0.0,192747.0,54444.0,274727.0
SIO,32.867,-117.257,NaN,20180205,2018-02-05T18:50:00Z,15.7,NaN,NaN,100.0,1.29,1.23,1.26,0.27,0.3,0.29,0.26,2.3,0.0,NaN,0.64,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,544.0,2311.0,816.0,1767.0,1359.0,0.0,0.0,165020.0,14001.0,185818.0
SIO,32.867,-117.257,NaN,20180212,2018-02-12T18:55:00Z,16.2,NaN,NaN,100.0,1.03,1.03,1.03,0.32,0.27,0.3,0.27,2.3,0.0,NaN,0.33,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1359.0,1496.0,4758.0,1495.0,408.0,0.0,0.0,29769.0,43769.0,83054.0
SIO,32.867,-117.257,NaN,20180219,2018-02-19T18:05:00Z,15.9,NaN,NaN,100.0,1.31,1.44,1.37,0.54,0.6,0.57,0.36,1.8,0.0,NaN,1.05,0.31,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,3282.0,6155.0,5744.0,821.0,2051.0,0.0,0.0,105434.0,31588.0,155075.0
SIO,32.867,-117.257,NaN,20180226,2018-02-26T18:44:00Z,14.4,NaN,NaN,100.0,1.83,1.77,1.8,0.73,0.72,0.73,0.4,3.7,0.0,NaN,0.48,0.94,200.0,0.0,NaN,NaN,NaN,0.0,0.0,272.0,1359.0,3942.0,1767.0,816.0,680.0,0.0,0.0,62392.0,15496.0,86724.0
SIO,32.867,-117.257,NaN,20180305,2018-03-05T18:47:00Z,14.5,NaN,NaN,100.0,1.43,1.49,1.46,0.52,0.49,0.51,0.3,4.7,0.0,NaN,0.0,0.43,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,816.0,7476.0,8564.0,1359.0,544.0,0.0,0.0,44450.0,18622.0,81831.0
SIO,32.867,-117.257,NaN,20180312,2018-03-12T17:48:00Z,15.4,NaN,NaN,100.0,2.03,2.05,2.04,0.62,0.63,0.62,0.22,2.1,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,7795.0,28307.0,4513.0,1642.0,0.0,821.0,182972.0,75485.0,301535.0
SIO,32.867,-117.257,NaN,20180319,2018-03-19T17:07:00Z,14.8,NaN,NaN,100.0,1.69,1.65,1.67,0.7,0.77,0.73,0.33,4.2,0.0,NaN,0.39,1.33,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,7795.0,9846.0,0.0,1641.0,0.0,0.0,92307.0,47589.0,159178.0
SIO,32.867,-117.257,NaN,20180326,2018-03-26T17:25:00Z,13.1,NaN,NaN,100.0,3.14,3.34,3.24,1.68,1.87,1.78,0.81,11.4,0.0,NaN,0.25,7.22,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,5006.0,20652.0,3755.0,0.0,20651.0,0.0,0.0,51316.0,48187.0,149567.0
SIO,32.867,-117.257,NaN,20180402,2018-04-02T17:32:00Z,13.6,NaN,NaN,100.0,5.21,5.21,5.21,1.39,1.5,1.45,0.41,8.6,0.0,NaN,0.33,2.19,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,7510.0,25032.0,64458.0,0.0,43180.0,2503.0,0.0,147689.0,155199.0,445571.0
SIO,32.867,-117.257,NaN,20180410,2018-04-10T17:25:00Z,17.5,NaN,NaN,100.0,2.07,2.24,2.15,0.6,0.5,0.55,0.16,4.6,0.0,NaN,0.31,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,7510.0,18774.0,18774.0,0.0,21277.0,2503.0,0.0,34419.0,52567.0,155824.0
SIO,32.867,-117.257,NaN,20180416,2018-04-16T17:51:00Z,15.9,NaN,NaN,100.0,2.41,2.41,2.41,0.94,1.13,1.03,0.32,7.0,0.0,NaN,0.47,1.12,200.0,0.0,NaN,NaN,NaN,0.0,0.0,821.0,3282.0,10257.0,0.0,0.0,11487.0,1641.0,0.0,27897.0,37742.0,93127.0
SIO,32.867,-117.257,NaN,20180423,2018-04-23T17:36:00Z,16.8,NaN,NaN,100.0,4.79,5.13,4.96,1.81,1.75,1.78,0.12,8.0,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1878.0,2503.0,36922.0,6258.0,3129.0,15645.0,0.0,0.0,56948.0,172721.0,296004.0
SIO,32.867,-117.257,NaN,20180430,2018-04-30T17:48:00Z,14.2,NaN,NaN,100.0,3.49,3.45,3.47,1.5,1.56,1.53,0.74,13.4,0.0,NaN,1.18,5.51,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1252.0,23155.0,0.0,3129.0,5632.0,0.0,0.0,81354.0,129540.0,244062.0
SIO,32.867,-117.257,NaN,20180507,2018-05-07T17:56:00Z,16.0,NaN,NaN,100.0,5.74,6.08,5.91,3.02,3.4,3.21,0.5,12.3,0.0,NaN,0.35,1.46,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,5006.0,75722.0,2503.0,0.0,61329.0,0.0,0.0,80103.0,138302.0,362965.0
SIO,32.867,-117.257,NaN,20180514,2018-05-14T18:00:00Z,18.2,NaN,NaN,100.0,2.26,2.38,2.32,1.3,1.35,1.32,0.18,5.3,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,1877.0,16271.0,5007.0,8135.0,21904.0,0.0,0.0,70090.0,74470.0,197754.0
SIO,32.867,-117.257,NaN,20180521,2018-05-21T17:35:00Z,17.0,NaN,NaN,100.0,5.41,6.27,5.84,4.23,5.92,5.07,0.29,5.9,0.0,NaN,0.6,0.27,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1878.0,6258.0,24406.0,10639.0,2504.0,43806.0,0.0,0.0,100127.0,76973.0,266591.0
SIO,32.867,-117.257,NaN,20180529,2018-05-29T17:09:00Z,18.1,NaN,NaN,100.0,3.26,3.48,3.37,2.44,2.41,2.43,0.2,4.7,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,7510.0,9387.0,36297.0,10639.0,9387.0,0.0,0.0,191494.0,51941.0,316655.0
SIO,32.867,-117.257,NaN,20180604,2018-06-04T17:41:00Z,19.1,NaN,NaN,100.0,3.39,3.51,3.45,2.51,2.48,2.49,0.19,5.7,0.0,NaN,0.41,0.14,200.0,0.0,NaN,NaN,NaN,626.0,0.0,626.0,3129.0,16271.0,30038.0,12516.0,16271.0,0.0,0.0,167090.0,113269.0,359836.0
SIO,32.867,-117.257,NaN,20180611,2018-06-11T17:15:00Z,20.0,NaN,NaN,100.0,3.64,3.59,3.61,1.99,1.9,1.95,0.15,3.8,0.0,NaN,0.32,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1252.0,5006.0,39426.0,11890.0,2503.0,60078.0,1252.0,0.0,70090.0,114520.0,306017.0
SIO,32.867,-117.257,NaN,20180618,2018-06-18T17:19:00Z,19.7,NaN,NaN,100.0,2.95,2.86,2.91,1.66,2.05,1.86,0.0,3.1,0.0,NaN,0.22,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,4381.0,11264.0,38800.0,0.0,12517.0,2503.0,0.0,153947.0,85734.0,309146.0
SIO,32.867,-117.257,NaN,20180625,2018-06-25T17:44:00Z,20.0,NaN,NaN,100.0,0.8,0.88,0.84,0.29,0.31,0.3,0.14,1.4,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,3129.0,3755.0,0.0,1878.0,0.0,0.0,47561.0,46935.0,103258.0
SIO,32.867,-117.257,NaN,20180702,2018-07-02T17:06:00Z,21.4,NaN,NaN,100.0,2.01,2.02,2.01,0.39,0.36,0.38,0.0,1.4,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,4350.0,4622.0,1631.0,272.0,680.0,0.0,0.0,33847.0,18894.0,64432.0
SIO,32.867,-117.257,NaN,20180709,2018-07-09T17:23:00Z,23.0,NaN,NaN,100.0,1.15,1.16,1.15,0.15,0.2,0.18,0.0,1.7,0.0,NaN,0.35,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,408.0,1496.0,1224.0,408.0,272.0,0.0,0.0,38196.0,19573.0,61577.0
SIO,32.867,-117.257,NaN,20180716,2018-07-16T17:39:00Z,21.2,NaN,NaN,100.0,2.26,2.26,2.26,0.42,0.48,0.45,0.13,3.3,0.0,NaN,0.58,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,4381.0,18148.0,0.0,1252.0,2503.0,0.0,132670.0,68212.0,227166.0
SIO,32.867,-117.257,NaN,20180723,2018-07-23T17:19:00Z,23.1,NaN,NaN,100.0,1.19,1.2,1.19,0.17,0.27,0.22,0.11,1.6,0.0,NaN,0.33,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1252.0,10013.0,0.0,626.0,0.0,0.0,220908.0,46309.0,279108.0
SIO,32.867,-117.257,NaN,20180730,2018-07-30T17:19:00Z,25.3,NaN,NaN,100.0,1.77,1.76,1.77,0.21,0.29,0.25,0.0,0.0,0.0,NaN,0.3,0.22,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1496.0,816.0,0.0,952.0,0.0,0.0,174807.0,18757.0,196828.0
SIO,32.867,-117.257,NaN,20180806,2018-08-06T18:16:00Z,25.5,NaN,NaN,100.0,2.54,2.59,2.56,0.69,0.68,0.68,0.0,1.1,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,5574.0,680.0,0.0,544.0,0.0,0.0,79791.0,54643.0,141232.0
SIO,32.867,-117.257,NaN,20180813,2018-08-13T17:27:00Z,25.1,NaN,NaN,100.0,1.1,1.07,1.08,0.12,0.19,0.15,0.0,1.4,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,410.0,3693.0,2051.0,0.0,1641.0,0.0,0.0,59487.0,45537.0,112819.0
SIO,32.867,-117.257,NaN,20180820,2018-08-20T17:11:00Z,23.1,NaN,NaN,100.0,1.48,1.46,1.47,0.35,0.33,0.34,0.35,2.2,0.0,NaN,0.0,0.21,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,4513.0,1641.0,0.0,6154.0,0.0,0.0,29948.0,29127.0,71383.0
SIO,32.867,-117.257,NaN,20180827,2018-08-27T17:40:00Z,23.7,NaN,NaN,100.0,2.77,2.8,2.78,0.35,0.38,0.36,0.13,1.3,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,1878.0,0.0,22529.0,3755.0,0.0,0.0,0.0,0.0,138302.0,66334.0,232798.0
SIO,32.867,-117.257,NaN,20180904,2018-09-04T17:17:00Z,23.1,NaN,NaN,100.0,6.55,6.85,6.7,0.77,1.16,0.96,0.0,0.0,0.0,NaN,0.41,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,5007.0,6258.0,0.0,1252.0,0.0,0.0,376107.0,57573.0,446197.0
SIO,32.867,-117.257,NaN,20180910,2018-09-10T17:42:00Z,21.3,NaN,NaN,100.0,1.65,1.61,1.63,0.35,0.36,0.35,0.23,1.6,0.0,NaN,0.46,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,680.0,17263.0,3535.0,0.0,816.0,0.0,0.0,58178.0,32487.0,112959.0
SIO,32.867,-117.257,NaN,20180917,2018-09-17T17:13:00Z,21.9,NaN,NaN,100.0,1.61,1.64,1.62,0.41,0.35,0.38,0.14,1.9,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,446.0,2940.0,1426.0,0.0,178.0,0.0,2317.0,9891.0,20407.0,37605.0
SIO,32.867,-117.257,NaN,20180924,2018-09-24T17:07:00Z,21.3,NaN,NaN,100.0,1.7,1.64,1.67,0.26,0.26,0.26,0.11,2.1,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,952.0,0.0,7476.0,0.0,0.0,952.0,0.0,680.0,19982.0,76528.0,106570.0
SIO,32.867,-117.257,NaN,20181001,2018-10-01T17:13:00Z,20.3,NaN,NaN,100.0,1.2,1.17,1.19,0.2,0.2,0.2,0.0,2.5,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,9651.0,2990.0,0.0,408.0,272.0,408.0,43906.0,24467.0,82102.0
SIO,32.867,-117.257,NaN,20181008,2018-10-08T17:10:00Z,18.7,NaN,NaN,100.0,0.17,0.97,0.57,0.0,0.06,0.0,0.18,2.8,0.0,NaN,0.27,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,820.0,0.0,6564.0,63589.0,5744.0,1231.0,0.0,0.0,221535.0,21333.0,320816.0
SIO,32.867,-117.257,NaN,20181015,2018-10-15T17:09:00Z,18.1,NaN,NaN,100.0,1.43,1.44,1.44,0.18,0.19,0.18,0.23,2.8,0.0,NaN,0.53,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,0.0,3534.0,10738.0,0.0,408.0,0.0,408.0,28818.0,29633.0,73675.0
SIO,32.867,-117.257,NaN,20181022,2018-10-22T17:00:00Z,18.8,NaN,NaN,100.0,0.79,0.8,0.8,0.0,0.0,0.0,0.17,2.6,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,136.0,0.0,2855.0,6389.0,544.0,1631.0,0.0,408.0,13457.0,22564.0,47984.0
SIO,32.867,-117.257,NaN,20181029,2018-10-29T17:25:00Z,19.0,NaN,NaN,100.0,1.02,1.05,1.04,0.05,0.05,0.05,0.12,2.4,0.0,NaN,0.0,0.0,200.0,0.0,NaN,NaN,NaN,0.0,0.0,408.0,0.0,2311.0,4485.0,544.0,136.0,0.0,0.0,33032.0,11690.0,52606.0
